,0
0272cdb141e62321341591f0959794a2_wob-documenten-1042_9.png,"Minister De Jonge:

lk laat de framing en zo maar even weg. Ik heb volgens mij zojuist toegelicht waar die wet wel
over gaat. Ik denk dat het ons aller verantwoordelijkheid is om daar precies over te zijn. Juist
omdat we zien dat er onrust is in de samenleving, is het aan ons allemaal, hebben we allemaal
die verantwoordelijkheid om precies te zijn over het waarom van die wet, over de intentie achter
de wet, maar ook over wat er in die wet staat. Dat zullen we echt met elkaar moeten doen. Voor
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1043_10.png,"Minister De Jonge:

Het is goed om recht te doen aan hoe en waarom dit wetsvoorstel tot stand is gekomen. Het
wetsvoorstel is tot stand gekomen, omdat we gezamenlijk constateerden dat de Wet publieke
gezondheid, die ons nu de basis biedt om de maatregelen te treffen die we treffen, eigenlijk niet
is toegesneden op de situatie waarin we nu zitten met een crisis die zolang duurt. Dat is 6én.
Twee: die wet is een democratisch gelegitimeerde wet. Het zijn onze voorgangers geweest die
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_11.png,"ale wei, als weigever en als medeweigever, In gezameniijkneid tot stand hebben gebracni en
daarmee dus in die Wet publieke gezondheid de minister van VWS deze bevoegdheden hebben
toegekend. Dat is twee. Drie: het oorspronkelijk wetsvoorstel ging niet over het erbuiten laten van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_2.png,"De heer Hijink (SP):

Het is wat mij betreft, wat de SP betreft, niet goed genoeg dat de minister nu wijst op de situatie
die voor de zomer ontstond, alsof daar alleen in de procedure wat mis is gegaan, dat het
ongeélukkig was dat die conceptwet via via op straat belandde en dat daar een storm van kritiek
op kwam. Dat was natuurlijk niet de kern van wat daar misging. De kern van wat er misging was
de inhoud van die concentwet zelf De rol die de minister zichzelf daarin toekende wasc namelik
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_3.png,"totaal ondemocratisch. Het parlement werd via deze wet voor langere tijd buitenspel gezet. U
heeft mevrouw Buitenweg en anderen nu nodig om u een ontzettend pak rammel te geven. Dat is
wat er gebéurd is. Ik zou deze minister wel willen horen uitspreken dat er meer aan de hand was
dan een procedureel foutje voor de zomer. De kern van die wet was dat hoe het nu gaat, regeren
via noodverordening en decreten van de minister, feitelijk in de wet zou worden vastgelegd voor
lanaere tiid. Dat was de echte kritiek op de wet. niet alleen dat er procedureel het een en ander
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_4.png,"beter had gemoeten.

Minister De Jonge:

Dat is echt feitelijk onjuist. Vanaf dag 1 is het doel van die wet niet geweest om meer macht aan
het kabinet te geven of meer bevoegdheden aan het kabinet te geven of meer mogelijkneden om
per decreet te reqeren. ""Decreet"" vind ik sowieso een raar woorc. [k sta hier minimaal een keer in
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_5.png,"de twee weken met de Kamer te debatteren. Per decreet regeren is er dus sowieso niet bij. Daar
ging die hele wet niet over. Nooit. Die wet is juist altiid gegaan over het normaliseren van de
parlementaire verhoudingen. De vraag is vervolgens welke techniek je daarvoor kiest. VWelke
vorm kies je daarvoor? Ik kom daar zo op als ik het heb over de betrokkenheid van het
parlement. Inderdaad, mevrouw Buitenweg heeft een amendement ingediend dat eigenlijk ter
vervanging dient van twee artikelen die in het voorstel van wet staan. Maar het voorstel van wet
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_6.png,"zoals uw Kamer dat heeft ontvangen, is een voorhangprocedure geweest voor een ministeriéle
regeling. Dat is niet ""per decreet”. Dat is: het aan de Kamer overlaten welk instrument uit de
parlementaire instrumentenkist wordt benut om om te gaan met de voorhangprocedure. Dat kan
op allerlei manieren, bijvoorbeeld per motie. Het voorstel van mevrouw Buitenweg gaat nog een
stap verder. Ik ga daar zo op in. Ik ben daar overigens ook — ik verklap het maar vast —
enthousiast over. Ik denk dat dat werkbaar te maken is, maar wel met een aantal kanttekeningen.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_7.png,"Die zal ik zo ook maken. Maar het is echt onjuist om te veronderstellen dat die wet ooit vanuit een
andere intentie en vanuit een andere inhoud is gemaakt. Dat is gewoon echt onjuist. Kijk naar de
motie-Van der Staaij. Kijk naar de voorlichting van de Raad van State. Kijk naar de
consultatieversie van de wet. Kijk naar de wet zoals die hier is ingediend.

De heer Hijink (SP):
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_8.png,"Dit klopt gewoon niet. De minister heeft het over het herstellen van de parlementaire
verhoudingen, maar de staatsrechtelijke parlementaire verhoudingen zijn glashelder. Het primaat
ligt altijd bij het parlement. De minister kan met voorstellen komen, maar het is nog altijd het
parlement dat hier het laatste woord heeft. Het parlement kan niet met een spoedwet buitenspel
worden gezet. En dat is natuurlijk precies wat in de conceptwet gebeurde. De minister kon met
voorstellen komen zonder enige betrokkenheid van het parlement, en in gevallen van nood kon
"
0272cdb141e62321341591f0959794a2_wob-documenten-1043_9.png,"het zelfs nog sneller. En dat is aan alle kanten fout! Dat is ook de reden dat de hele samenleving
over deze minister heen is gevallen. Ik vind dat niet oké. Voor ons is het echt belangrijk dat de
minister terugkijkt naar de periode van die conceptwet en hier heel duidelijk uitspreekt dat dat
gewoon niet goed was en dat hij dat betreurt. Het is misschien goed dat de boel, dankzij de
Kamer, nu een beetje hersteld wordt, maar in beginsel was het echt, echt verkeerd.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1044_10.png,"aanwijzing, een conceptnoodverordening, voor te hangen aan de Kamer. Overigens is de inhoud
daarvan altijd de uitkomst van een Kamerdebat, maar dat is een niet-formele betrokkenheid. Vat
deze wet nou juist zou regelen, is een formele betrokkenheid van het parlement.

De voorzitter:

Dan heb ik mevrouw Van Kooten-Arissen. de heer Azarkan. de heer Van Haga en mevrouw
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_11.png,"Buitenweg. -
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_2.png,"het parlement of over los van het parlement tot maatregelen willen komen, zoals de heer Hijink
doet voorkomen. Het wetsvoorstel zoals u dat heeft ontvangen en het wetsvoorstel zoals we dat
vandaag bespreken, voorzag en voorziet in een voorhangprocedure bij ministeriéle regeling,
zodat de hele parlementaire instrumentenkist open kan om daarmeéé om te gaan. Er kan worden
bijgestuurd via een motie. Er kan worden bijgestuurd via gewone toezeggingen. Via het debat
kan worden hiigestuurd En dat doetu ook |) verqaden ale Kamer heel intensief over de coraona-
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_3.png,"aanpak. Ik denk dat dat gezond en goed is en zo hoort. Wij hebben ons als kabinet te
verantwoorden en dat doen wij dus ook. Maar het doen voorkomen alsof het oorspronkelijke
wetsvoorstel een soort regeren bij decreet was, is gewoon feitelijk onjuist. Ook daarvoor gold
gewoon een voorhangprocedure in het voorstel van wet zoals u dat heeft ontvangen en die gelat
nog steeds. In het wetsvoorstel zoals dat naar de Raad van State is gegaan, gold overigens nog
een nahanaprocedure. Die werd door de Raad van State eigenlik orima geacht. Maar wii hebben
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_4.png,"gezegd dat als wij de parlementaire betrokkenheid nog meer willen versterken, we dat via een
voorhangprocedure moeten doen. Kortom, er is altijd juist vanuit de intentie gewerkt om het
kabinet niét meer macht en bevoegdheden te geven. Die hebben we niet nodig. De intentie was
om de verhoudingen met het parlement te normaliseren en de controlerende verhoudingen te
normaliseren. Daarover gaat deze wet. Mevrouw Buitenweg heeft inderdaad een nog
verdergqaand voorstel gedaan waar we zo meteen nader op in zullen gaan.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_5.png,"De voorzitter:

Tot slot op dit punt.

De heer Hijink (SP):

Hei is niet qewoon dat een concepntwet in een voorhananrocedure komt waarbii we alleen als we
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_6.png,"gaan piepen als Kamer nog iets te zeggen krijgen, en dat bij zo'n procedure de rechten van het
parlement worden ingeperkt. De rechten van het parlement zijn glashelder. Wij hebben hier altijd
het laatste woord. Zeker in dit supergevoelige geval, waarin de grondrechten van mensen
ingeperkt worden, moet de minister de Kamer uiteraard als éérste aan het woord laten en dat niet
zelf willen overrulen. Volgens mij is dat in de kern misgegaan. Ik betreur het echt dat de minister
daar niet kritisch op kan terugkijken. Ik zou hem willen meecgeven: als hij vandaag op zoek is naar
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_7.png,"draagvlak voor dit kabinet, zou hij toch echt ook kritisch moeten kijken naar wat er voor de zomer
is gebeurd. Het is nog vroeg, dus de minister moet nog een tijdje. Misschien is het zo dat hij nog
op gang moet komen. Dat mag ik hopen, als hij draagvlak voor deze wet wil.

Minister De Jonge:

Ook hier oeldt weer dat ik er toch echt on wiis. ook richting de heer Hiijink. dat we heel precies
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_8.png,"moeten zijn. Het voorstel van wet heeft, zoals het voorligt, en ook in eerdere versies, zoals het
niet heeft voorgelegen aan de Kamer, maar via een consultatie tot stand is gekomen, op geen
enkele wijze de bevoegdheden van het parlement beperkt. Het is juist andersom: in de
vergelijking die je moet maken met de basis, de default van de huidige Wet publieke gezondheid,
beperkt het de bevoegdheden van het kabinet. Het beperkt namelijk het aantal onderwerpen
waarover je als kabinet maatregelen kunt treffen. Dus het kadert wat dat betreft de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1044_9.png,"bevoegdheden van het kabinet in. Het kadert niet de bevoegdheden van de Kamer in, maar de
bevoegdheden van het kabinet.

En waar de betrokkenheid, de parlementaire controle, minder formeel was, namelijk gewoon in
Kamerdebatten met gebruikmaking van het reguliere instrumentarium van de Kamer, zou die een
formele betrokkenheid worden, via een voorhana. Vij ziin oo dit moment niet gehouden een
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1045_10.png,"én inkadering. Ik wil dat hij dat in ieder geval erkent. Dan kunnen we daarna praten over de
andere wijzigingen.

Minister De Jonge:

Wij hebben natuurlijk bewust een element eruit gehaald. Het element van achter de voordeur
kunnen handhaven, hebben wij eruit gehaald, omdat wij dachten: ""Dat leidt tot zo veel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_11.png,"maatschappelijke onrust en je gaat dat waarschijnlijk toch heel weinig gebruiken. Hoe zou je dat
eigenlijik moeten vormgeven qua handhaving? Laten we dat dus schrappen. De onrust is groot,
de toegevoegde waarde is gering en het is in juridische zin wel ingrjpend, dus laten we dat
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_2.png,"Mevrouw Van Kooten-Arissen (vKA):

De minister moet niet alleen op zoek naar draagvlak in deze Kamer, maar ook binnen de
samenleving. Want daar ontstaat, en ik vind dat de minister zich dat echt zelf mag aanrekenen,
wel degelijk een vorm van polarisatie. Die bestaat enerzijds uit angst voor het virus, en anderzijds
uit het feit dat mensen bijzonder worden ingeperkt in hun grondrechten. Het verbaast mij zeer dat
deze minister nu einqenlik zin wet aan het verdediaqen ic en het niet meteen amarmt dat een
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_3.png,"groaot deel van de Kamer hem tegemoetkomt om zijn wet te repareren en daarmee eigenlijk ook
zijn goede naam en zijn wet te redden. Hij staat hier op dit moment zijn wet nog te verdedigen, en
ook de eerdere versies van de wet. Want, zo zegt hij, ""de intentie was eigenlijk wel goed”. Maar
de uitwerking was bijzonder slecht. Ik wil de minister vragen: erkent hij dat een heel leger aan
rechtsgeleerden, maar ook de Raad van State, hebben gezegd: minister, u moet terug naar de
tekentafel. want deze wet is flut?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_4.png,"Minister De Jonge:

Dit is wat ik zojuist bedoelde toen ik zei dat het wel belangrijk is om heel precies te zijn, zeker als
we met elkaar die verantwoordelijkheid willen dragen om polarisatie in de samenleving tegen te
gaan. Over de manier waarop u zojuist de Raad van State citeerde, zou ik zeggen: lees het na,
want cat is niet wat de Raad van State heeft aezead. Sterker nog. de Raad van State is veel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_5.png,"verder meegegaan met het oorspronkelijke voorstel van nahang in plaats van voorhang, om maar
eén element te noemen. De wet is, zoals zij is opgebouwd, eigenlijk helemaal gestoeld op de
voorlichting van de Raad van State, zoals die is gevraagd naar aanleiding van die motie-
Jetten/Van der Staaij. Dus het is echt feitelijk onjuist, hoe u zojuist de inzet van de Raad van
State recapituleerde. En waar het gaat over het tegengaan van polarisatie, is het denk ik ons aller
verantwoordelijkheid om ook zo feitelijk mogelijk te zijn over datgene wat er voorliat, en ook recht
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_6.png,"te doen aan de intentie waarmee een wet tot stand gebracht is. — :

Deze is op geen enkele wijze ooit bedoeld geweest om het kabinet meer macht te geven, een
powergrab vanuit het kabinet. Nee, meer bevoegdheden hebben we ook niet nodig. Ik heb altijd
gezegd dat we zat bevoeqdheden hebben om het virus eronder te krijgen; dat is niet waar het om
gaat. Deze wet kadert juist de bevoeqdheden van het kabinet in. zou je kunnen zeaagen. en
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_7.png,"normaliseert de verhoudingen met het parlement. Dit gebeurt ook in formele zin, door ook in
formele zin inspraak toe te kennen aan de Kamer bij het tot stand brengen van maatregelen. Ik
denk dat dat daarmee dus rechtdoet aan de voorlichting van de Raad van State, rechtdoet aan
het gevoelen in de Kamer, zoals dat bestond in het voorjaar. Waarvan ik wel vind dat we het echt
beter hadden moeten doen, is het volgende. Zo begon ik ook, met de reflectie op dit voorjaar: in
welke mate heeft de communicatie over deze wet nou ook bijgedragen hieraan? Dat heeft ermee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_8.png,"te maken dat we die consultatie ook echt op een andere manier hadden moeten invullen. We
hadden het moeten invullen met meer tijd nemen, meer transparantie en meer uitleg, ook toen al.
Normaal doe je dat laatste eigenlijk nooit als kabinet in een consultatiefase, omdat je zegt: de wet
eerst naar het parlement en pas dan communiceert het kabinet erover. Maar in dit geval hadden
we dat toch wel moeten doen.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1045_9.png,"Mevrouw Van Kooten-Arissen (vKA):

lk had het nadrukkelijk over het eerste advies van de Raad van State, waarna u dus
teruggestuurd bent naar de tekentafel. Maar dan heb ik nog een andere vraag. Nee, toch eerst
even dit: ik wil dat de minister erkent dat de eerste versie van deze wet gewoon veel te prematuur
en veel te breed was. En zij was absoluut veel te inferieur wat betreft onze democratische
rechtsstaat zoals we die kennen qua waarden, legaliteitsbeginsel, rechtszekerheid, open normen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1046_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1046_10.png,"VIEVrOuW Van KoOOoten-Arissen (VKA):

Mijn vraag is: waarom heeft de minister er niet voor gekozen om die amendementen te
implementeren in de tekst zoals die op 13 juli naar de Kamer is gestuurd, juist om het draagvlak
van de bevolking mee te krijgen?

Minister De Jonge:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1046_11.png,"IK begrijp eerlijk gezegd niet ZO goed wat Mevrouw Van Kooten-Arissen beqgoelt. vve nepben een
wetgevingsproces. Dat doorlopen we doorgaans als volgt. Eerst doe je een consultatie en
vervolgens maak je een conceptwet. Die stuur je naar de Raad van State. Dan komt die terug
"
0272cdb141e62321341591f0959794a2_wob-documenten-1046_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1046_2.png,"schrappen."" Natuurlijk is de wet zoals die aan de Kamer is gestuurd, dus heel veel beter dan de
consultatieversie, maar dat geldt eigenlijk voor elk wetsvoorstel dat wij naar de Kamer sturen. Dat
is beter dan de consultatieversie. Dan luisteren wij zo goed mogelijk naar wat vervolgens de
Raad van State ons adviseert. Daarvoor is het wetgevingsproces nou juist zoals het is. Tegen de
tijd dat de wet aan de Kamer wordt gestuurd, is het ook een wet waar je echt voor moet kunnen
etaan In dit qeval ic niet aned qeagaan dat we onezelf onvoldoence tid hebben qeaiund voor de
"
